zref,name,name:ca,zCATEGORIA,amenity,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
546899,Ajuntament de Bonastre,Ajuntament de Bonastre,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,43884,Bonastre,430304,Baix Penedès,+34-977-657019,977-657019,369239373,4564467905,1.440007654,41.221036821,aj.bonastre@altanet.org,http://www.bonastre.altanet.org,07/17/2024 07:03:51 AM,,POINT (1.4400077 41.221035)
547173,Ajuntament de Llorenç del Penedès,Ajuntament de Llorenç del Penedès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,43712,Llorenç del Penedès,430748,Baix Penedès,+34-977-677106,977-677106,378820100,4571166613,1.552940044,41.282850011,aj.llorenc@altanet.org,http://www.llorenc.altanet.org,07/17/2024 07:03:33 AM,,POINT (1.55294 41.28285)
546726,Ajuntament d'Albinyana,Ajuntament d'Albinyana,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,43716,Albinyana,430022,Baix Penedès,+34-977-687818,977-687818,373158026,4567123565,1.486190175,41.245574066,aj.albinyana@albinyana.cat,http://www.albinyana.cat,07/17/2024 07:03:58 AM,,POINT (1.4861902 41.245575)
546984,Ajuntament de Calafell,Ajuntament de Calafell,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Catalunya,,1,,,43820,Calafell,430379,Baix Penedès,+34-977-699009,977-699009,379976882,4562027818,1.568546736,41.200727592,info@calafell.org,http://www.calafell.altanet.org,07/17/2024 07:03:49 AM,,POINT (1.5685468 41.20073)
547059,Ajuntament de la Sénia,Ajuntament de la Sénia,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Tortosa,,1,,,43560,"Sénia, la",430445,Montsià,+34-977-713058,977-713058,270401834,4501605869,0.285131900,40.633398300,lasenia@lasenia.cat,http://www.lasenia.cat,07/17/2024 07:03:05 AM,,POINT (0.2851319 40.6334)
547314,Ajuntament de Santa Bàrbara,Ajuntament de Santa Bàrbara,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Alcalde Cid i Cid,,1,,,43570,Santa Bàrbara,431384,Montsià,+34-977-717000,977-717000,288222351,4510081204,0.492792199,40.714437621,ajuntament@santabarbara.cat,http://www.santabarbara.cat,07/17/2024 07:03:09 AM,,POINT (0.4927922 40.71444)
546648,Ajuntament de Reus,Ajuntament de Reus,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Mercadal,,1,,,43201,Reus,431233,Baix Camp,+34-977-759600,977-759600,341317301,4557722826,1.108800888,41.155317436,ajuntament@reus.cat,http://www.reus.cat,07/17/2024 07:03:19 AM,,POINT (1.1088009 41.15532)
547196,Ajuntament de Maspujols,Ajuntament de Maspujols,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Botiga,,1,,,43382,Maspujols,430810,Baix Camp,+34-977-815086,977-815086,336098206,4560792507,1.045811897,41.181915107,aj.maspujols@altanet.org,http://www.maspujols.altanet.org,07/17/2024 07:03:31 AM,,POINT (1.0458119 41.181915)
546693,Ajuntament del Lloar,Ajuntament del Lloar,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,1,,,43737,"Lloar, el",430727,Priorat,+34-977-825054,977-825054,311380028,4561828184,0.750982984,41.185861442,aj.lloar@altanet.org,http://www.lloar.altanet.org,07/17/2024 07:03:33 AM,,POINT (0.750983 41.18586)
546695,Ajuntament del Masroig,Ajuntament del Masroig,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,43736,"Masroig, el",430825,Priorat,+34-977-825126,977-825126,309558494,4555284439,0.731312847,41.126535711,aj.masroig@altanet.org,http://www.masroig.altanet.org,07/17/2024 07:03:31 AM,,POINT (0.7313129 41.126537)
546697,Ajuntament del Molar,Ajuntament del Molar,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Marquès de Tamarit,,1,,,43736,"Molar, el",430859,Priorat,+34-977-825127,977-825127,307544327,4559421743,0.706038750,41.163299790,aj.molar@altanet.org,http://www.molar.altanet.org,07/17/2024 07:03:30 AM,,POINT (0.7060388 41.1633)
547224,Ajuntament de Montbrió del Camp,Ajuntament de Montbrió del Camp,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,43340,Montbrió del Camp,430884,Baix Camp,+34-977-826010,977-826010,332389615,4554084685,1.003453680,41.120769253,ajuntament@montbriodelcamp.cat,http://www.montbriocamp.altanet.org,07/17/2024 07:03:29 AM,,POINT (1.0034537 41.12077)
546617,Ajuntament de Porrera,Ajuntament de Porrera,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'U d'Octubre,,1,,,43739,Porrera,431140,Priorat,+34-977-828003,977-828003,320207226,4561916830,0.856136100,41.188666200,aj.porrera@altanet.org,http://www.porrera.cat,07/17/2024 07:03:21 AM,,POINT (0.8561361 41.188667)
547067,Ajuntament de la Torre de Fontaubella,Ajuntament de la Torre de Fontaubella,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major ,,1,,,43774,"Torre de Fontaubella, la",431515,Priorat,+34-977-830615,977-830615,320706445,4554768549,0.864175545,41.124430036,aj.tfontaubella@altanet.org,http://www.tfontaubella.altanet.org,07/17/2024 07:03:00 AM,,POINT (0.86417556 41.12443)
547604,Ajuntament de Vilallonga del Camp,Ajuntament de Vilallonga del Camp,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,1,,,43141,Vilallonga del Camp,431665,Tarragonès,+34-977-840101,977-840101,349587233,4563776726,1.205827909,41.211399726,secretaria@vilallongadelcamp.cat,http://www.vilallongadelcamp.cat,07/17/2024 07:02:55 AM,,POINT (1.205828 41.2114)
547106,Ajuntament de Castellvell del Camp,Ajuntament de Castellvell del Camp,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Catalunya,,1,,,43392,Castellvell del Camp,430424,Baix Camp,+34-977-855008,977-855008,340366480,4560588980,1.096728025,41.180934837,ajuntament@castellvelldelcamp.cat,http://www.castellvelldelcamp.cat/,07/17/2024 07:03:45 AM,,POINT (1.096728 41.180935)
547222,Ajuntament de Montblanc,Ajuntament de Montblanc,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,,1,,,43400,Montblanc,430862,Conca de Barberà,+34-977-860009,977-860009,346359251,4581991383,1.162745300,41.374782800,info@montblanc.cat,http://www.montblanc.cat,07/17/2024 07:03:29 AM,,POINT (1.1627454 41.374783)
547141,Ajuntament de l'Espluga de Francolí,Ajuntament de l'Espluga de Francolí,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,43440,"Espluga de Francolí, l'",430542,Conca de Barberà,+34-977-870227,977-870227,341541554,4584518355,1.104503660,41.396598338,espluga@esplugadefrancoli.cat,http://www.esplugadefrancoli.cat,07/17/2024 07:03:42 AM,,POINT (1.1045036 41.3966)
547631,Ajuntament de Vilaverd,Ajuntament de Vilaverd,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça d'Espanya,,1,,,43490,Vilaverd,431726,Conca de Barberà,+34-977-876337,977-876337,347600000,4577725000,1.178646512,41.336607942,aj.vilaverd@altanet.org,http://www.vilaverd.altanet.org,07/17/2024 07:02:53 AM,,POINT (1.1786466 41.33661)
547347,Ajuntament de Senan,Ajuntament de Senan,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,43449,Senan,431460,Conca de Barberà,+34-977-877333,977-877333,340366384,4592689809,1.088295752,41.469929799,aj.senan@altanet.org,http://www.senan.altanet.org,07/17/2024 07:03:05 AM,,POINT (1.0882957 41.46993)
547635,Ajuntament de Vimbodí i Poblet,Ajuntament de Vimbodí i Poblet,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,,1,,,43430,Vimbod�� i Poblet,431763,Conca de Barberà,+34-977-878024,977-878024,337087876,4585001998,1.051127360,41.400062511,ajuntament@vimbodiipoblet.cat,http://www.vimbodi.altanet.org,07/17/2024 07:02:52 AM,,POINT (1.0511273 41.400063)
547320,Ajuntament de Santa Coloma de Queralt,Ajuntament de Santa Coloma de Queralt,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,43420,Santa Coloma de Queralt,431397,Conca de Barberà,+34-977-880088,977-880088,368108151,4601353439,1.418487233,41.552978353,aj.stacqueralt@altanet.org,http://www.stacqueralt.altanet.org,07/17/2024 07:03:08 AM,,POINT (1.4184872 41.55298)
547346,Ajuntament de Savallà del Comtat,Ajuntament de Savallà del Comtat,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,,1,,,43427,Savallà del Comtat,431439,Conca de Barberà,+34-977-880137,977-880137,355951857,4602906037,1.272410000,41.564860000,aj.savalla@altanet.org,http://www.savalla.altanet.org,07/17/2024 07:03:06 AM,,POINT (1.27241 41.56486)
547172,Ajuntament de Llorac,Ajuntament de Llorac,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,43427,Llorac,430733,Conca de Barberà,+34-977-881380,977-881380,358864910,4601936209,1.307559755,41.556647756,aj.llorac@altanet.org,http://www.llorac.altanet.org,07/17/2024 07:03:33 AM,,POINT (1.3075597 41.55665)
547340,Ajuntament de Sarral,Ajuntament de Sarral,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,1,,,43424,Sarral,431423,Conca de Barberà,+34-977-890010,977-890010,353713197,4589557630,1.248815429,41.444274843,aj.sarral@altanet.org,http://www.sarral.altanet.org,07/17/2024 07:03:06 AM,,POINT (1.2488154 41.444275)
546645,Ajuntament de Regencós,Ajuntament de Regencós,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Torres Jonama,,2,,,17214,Regencós,171447,Baix Empordà,+34-972611369,972611369,514204750,4644560761,3.171392084,41.952897933,ajuntament@regencos.cat,http://www.regencos.cat,07/17/2024 07:03:19 AM,,POINT (3.1713922 41.952896)
546898,Ajuntament de Bolvir,Ajuntament de Bolvir,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Font,,2,,,17539,Bolvir,170242,Cerdanya,+34-972895001,972895001,407854922,4696895766,1.880004349,42.418902774,bolvir@bolvir.cat,http://www.bolvir.cat,07/17/2024 07:03:51 AM,,POINT (1.8800044 42.418903)
546639,Ajuntament de Quart,Ajuntament de Quart,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,2,,,17242,Quart,171426,Gironès,+34-972469171,+34-972468780,411675453,4665565202,1.931212300,42.137226200,ajuntament@quart.cat,http://www.quart.cat,07/17/2024 07:03:19 AM,,POINT (1.9312123 42.137226)
547625,Ajuntament de Vila-sacra,Ajuntament de Vila-sacra,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Abadia ,,2,,,17485,Vila-sacra,172305,Alt Empordà,+34-972507523,+34-972511862,501514134,4679339193,3.018359486,42.266256164,alcaldia@vila-sacra.cat,http://www.vila-sacra.cat,07/17/2024 07:02:53 AM,,POINT (3.0183594 42.266254)
546595,Ajuntament de Pau,Ajuntament de Pau,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Rei,,2,,,17494,Pau,171289,Alt Empordà,+34-972530058,+34-972552202,509659552,4684848056,3.117217806,42.315811696,ajuntament@pau.cat,http://www.ajuntamentpau.com/,07/17/2024 07:03:24 AM,,POINT (3.1172178 42.31581)
547214,Ajuntament de Mollerussa,Ajuntament de Mollerussa,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,2,,,25230,Mollerussa,251370,Pla d'Urgell,+34-973600713,+34-973710178,324575128,4610815379,0.894012565,41.629785992,ajuntament@mollerussa.ddl.net,http://mollerussa.ddl.net/,07/17/2024 07:03:30 AM,,POINT (0.8940126 41.629787)
547638,Ajuntament de Vinyols i els Arcs,Ajuntament de Vinyols i els Arcs,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major ,,2,,,43391,Vinyols i els Arcs,431785,Baix Camp,+34-977850461,+34-977851220,335377007,4553227791,1.039248539,41.113665924,aj.vinyols@altanet.org,http://www.vinyols.altanet.org,07/17/2024 07:02:52 AM,,POINT (1.0392486 41.113667)
547505,Ajuntament de Sant Just Desvern,Ajuntament de Sant Just Desvern,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Jacint Verdaguer,,2,,,8960,Sant Just Desvern,82212,Baix Llobregat,+34-93-4804800,93-4804800,422708468,4582012951,2.075565433,41.385932774,ajuntament@santjust.cat,http://www.santjust.cat,07/17/2024 07:03:13 AM,,POINT (2.0755653 41.385933)
547241,Ajuntament de Montornès del Vallès,Ajuntament de Montornès del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de la Llibertat,,2,,,8170,Montornès del Vallès,81363,Vallès Oriental,+34-93-5721170,93-5721170,438773343,4599619037,2.265903541,41.545889844,ajuntament@montornes.cat,http://www.montornes.org,07/17/2024 07:03:29 AM,,POINT (2.2659035 41.54589)
547590,Ajuntament de Viladecans,Ajuntament de Viladecans,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Jaume Abril,,2,,,8840,Viladecans,83015,Baix Llobregat,+34-93-6351800,93-6351800,417976573,4574298525,2.020020559,41.315985272,aj-viladecans@viladecans.cat,http://www.viladecans.cat,07/17/2024 07:02:55 AM,,POINT (2.0200205 41.315987)
547509,Ajuntament de Sant Llorenç Savall,Ajuntament de Sant Llorenç Savall,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Sant Feliu,,2,,,8212,Sant Llorenç Savall,82233,Vallès Occidental,+34-93-7140018,93-7140018,421562715,4614728994,2.057596300,41.680468666,st.llorenss@diba.cat,http://www.savall.cat,07/17/2024 07:03:13 AM,,POINT (2.0575962 41.68047)
547402,Ajuntament de Tordera,Ajuntament de Tordera,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,2,,,8490,Tordera,82845,Maresme,+34-93-7643717,93-7643717,476596976,4616673912,2.718725729,41.701506490,tordera@tordera.cat,http://www.tordera.cat,07/17/2024 07:03:00 AM,,POINT (2.7187257 41.701508)
546661,Ajuntament de Collbató,Ajuntament de Collbató,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Bonavista,,2,,,8293,Collbató,80692,Baix Llobregat,+34-93-7770100,93-7770100,402406186,4602393581,1.829488322,41.567266166,collbato@collbato.cat,http://www.collbato.cat,07/17/2024 07:03:44 AM,,POINT (1.8294883 41.567265)
547488,Ajuntament de Sant Iscle de Vallalta,Ajuntament de Sant Iscle de Vallalta,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de les Escoles,,2,,,8359,Sant Iscle de Vallalta,81939,Maresme,+34-93-7946128,93-7946128,464201932,4608142261,2.570267801,41.624201227,st.iscle@diba.cat,http://www.diba.es/municipis/munview.asp?Ine=08193&Vista=1,07/17/2024 07:03:14 AM,,POINT (2.570268 41.624203)
547265,Ajuntament d'Òdena,Ajuntament d'Òdena,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,,2,,,8711,Òdena,81430,Anoia,+34-93-8017434,93-8017434,386891882,4606989065,1.642594399,41.606603022,odena@odena.cat,http://www.odena.cat/,07/17/2024 07:03:27 AM,,POINT (1.6425945 41.6066)
547018,Ajuntament de Carme,Ajuntament de Carme,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Catalunya,,2,,,8787,Carme,80484,Anoia,+34-93-8080051,93-8080051,385126209,4598614904,1.623012916,41.530943791,carme@diba.cat,http://www.anoia.net/carme.htm,07/17/2024 07:03:47 AM,,POINT (1.6230129 41.530945)
546943,Ajuntament de Jorba,Ajuntament de Jorba,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major ,,2,,,8719,Jorba,81038,Anoia,+34-93-8094000,93-8094000,379070951,4606572966,1.548847740,41.601709933,jorba@diba.cat,http://www.anoia.net/jorba.htm,07/17/2024 07:03:35 AM,,POINT (1.5488478 41.60171)
546819,Ajuntament de Folgueroles,Ajuntament de Folgueroles,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Verdaguer,,2,,,8519,Folgueroles,80832,Osona,+34-93-8122054,93-8122054,443181000,4643663000,2.314540503,41.942893827,folgueroles@diba.cat,http://www.folgueroles.cat,07/17/2024 07:03:39 AM,,POINT (2.3145404 41.942894)
547220,Ajuntament de Monistrol de Montserrat,Ajuntament de Monistrol de Montserrat,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Font Gran,,2,,,8691,Monistrol de Montserrat,81271,Bages,+34-93-8350011,93-8350011,403574357,4607103301,1.842738985,41.609821194,monistrolm@diba.cat,http://www.monistroldemontserrat.cat,07/17/2024 07:03:29 AM,,POINT (1.842739 41.60982)
546855,Ajuntament de Balsareny,Ajuntament de Balsareny,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,2,,,8660,Balsareny,80180,Bages,+34-93-8396100,93-8396100,406782661,4635194894,1.876837111,41.863177083,balsareny@diba.cat,http://www.balsareny.cat,07/17/2024 07:03:54 AM,,POINT (1.8768371 41.86318)
547511,Ajuntament de Sant Martí de Centelles,Ajuntament de Sant Martí de Centelles,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de l'Estació,,2,,,8592,Sant Martí de Centelles,82248,Osona,+34-93-8442406,93-8442406,437759368,4623802972,2.251228654,41.763622824,st.martic@diba.cat,http://www.smarticentelles.org,07/17/2024 07:03:12 AM,,POINT (2.2512286 41.763622)
547120,Ajuntament de les Franqueses del Vallès,Ajuntament de les Franqueses del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera de Ribes,,2,,,8520,"Franqueses del Vallès, les",80863,Vallès Oriental,+34-93-8467676,93-8467676,441472857,4609637558,2.297289907,41.636325046,aj.franqueses@lesfranqueses.cat,http://www.lesfranqueses.cat,07/17/2024 07:03:38 AM,,POINT (2.2972898 41.636326)
547573,Ajuntament de Vidrà,Ajuntament de Vidrà,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,2,,,17515,Vidrà,172121,Osona,+34-93-8551255,93-8551255,442971159,4663577843,2.310072212,42.122231046,ajuntament@vidra.cat,http://www.vidra.cat.,07/17/2024 07:02:56 AM,,POINT (2.3100722 42.12223)
547280,Ajuntament d'Orís,Ajuntament d'Orís,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Gràcia,,2,,,8573,Orís,81509,Osona,+34-93-8590247,93-8590247,437011650,4656518275,2.238741285,42.058198363,oris.info@diba.cat,http://www.oris.cat,07/17/2024 07:03:26 AM,,POINT (2.2387414 42.058197)
546963,Ajuntament de la Garriga,Ajuntament de la Garriga,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,2,,,8530,"Garriga, la",80885,Vallès Oriental,+34-93-8605050,93-8605050,440569384,4615059942,2.285903751,41.685094932,oac@ajlagarriga.cat,http://www.lagarriga.cat,07/17/2024 07:03:37 AM,,POINT (2.2859037 41.685097)
547305,Ajuntament de Sant Quirze Safaja,Ajuntament de Sant Quirze Safaja,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Barcelona,,2,,,8189,Sant Quirze Safaja,82397,Moianès,+34-93-8660368,93-8660368,429558431,4619841936,2.153047979,41.727264118,st.quirzes@diba.cat,http://www.santquirzesafaja.es,07/17/2024 07:03:10 AM,,POINT (2.153048 41.727264)
547474,Ajuntament de Sant Feliu de Codines,Ajuntament de Sant Feliu de Codines,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Josep Umbert i Ventura,,2,,,8182,Sant Feliu de Codines,82107,Vallès Oriental,+34-93-8662768,93-8662768,430464655,4615579978,2.164440000,41.688960000,st.feliuc@diba.cat,http://www.santfeliudecodines.org/,07/17/2024 07:03:16 AM,,POINT (2.16444 41.68896)
546854,Ajuntament de Balenyà,Ajuntament de Balenyà,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Pista,,2,,,8550,Balenyà,80174,Osona,+34-93-8898385,93-8898385,436419943,4629274895,2.234530341,41.812797897,balenya@diba.cat,http://www.balenya.cat,07/17/2024 07:03:54 AM,,POINT (2.2345304 41.812798)
547357,Ajuntament de Sils,Ajuntament de Sils,Administració pública|Ens locals|Ajuntaments|,townhall,Passeig dels Sants Cosme i Damià,,2,,,17410,Sils,171931,Selva,+34-972-168000,972-168000,478707211,4628638961,2.743659326,41.809334513,ajuntament@sils.cat,http://www.sils.cat,07/17/2024 07:03:05 AM,,POINT (2.7436593 41.809334)
546982,Ajuntament de Cadaqués,Ajuntament de Cadaqués,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Silvi Rahola,,2,,,17488,Cadaqués,170329,Alt Empordà,+34-972-258200,972-258200,522853910,4681730714,3.277205697,42.287461203,informacio@cadaques.cat,http://www.cadaques.cat,07/17/2024 07:03:49 AM,,POINT (3.2772057 42.28746)
