z_NO_OSM,zref,name,name:ca,zCATEGORIA,amenity,community_centre,community_centre:for,admin_level,government,office,chamber,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
a,27044415,Espai Cívic Centre,Espai Cívic Centre,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Trinitat,,12,,,8700,Igualada,81022,Anoia,+34-938068101,938068101,385148380,4604003000,1.622248472,41.579465484,prietoa@aj-igualada.net,http://www.igualada.cat,07/10/2024 07:33:56 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6222485 41.579464)
a,27042099,Centre Civic Ca N'Olivella/pla del Pèlag,Centre Civic Ca N'Olivella/pla del Pèlag,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer dels Pins,,12,,,8795,Olesa de Bonesvalls,81461,Alt Penedès,+34-938984008,938984008,407240220,4579200500,1.891020402,41.358969109,bonesvalls@diba.cat,http://www.olesadebonesvalls.net,07/10/2024 07:32:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8910204 41.35897)
a,27044068,la Cooperativa,la Cooperativa,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Joan Vidal,,12,,,17172,"Planes d'Hostoles, les",171334,Garrotxa,+34-972448006,972448006,461648620,4656099500,2.536511451,42.056015489,,,07/10/2024 07:24:09 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.5365114 42.056015)
a,27044578,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Estació,,12,,,17475,Sant Miquel de Fluvià,171753,Alt Empordà,+34-972568070,972568070,499306220,4669010000,2.991599976,42.173229292,ajuntament@santmiquelfluvia.cat,http://santmiquelfluvia.cat,07/10/2024 07:35:59 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.9916 42.17323)
a,27042306,Local Social de Castellàs del Cantó,Local Social de Castellàs del Cantó,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer Major,,12,,,25795,"Valls d'Aguilar, les",259062,Alt Urgell,+34-973387086,973387086,0,0,0.000000000,0.000000000,ajuntament@vallsaguilar.ddl.net,http://vallsaguilar.ddl.net,07/10/2024 07:35:57 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27041137,Centre Cívic Nou Cambrils,Centre Cívic Nou Cambrils,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer 5 ,,12,,,43850,Cambrils,430385,Baix Camp,+34-977794579,977794579,336473440,4549249500,1.053358462,41.078071335,participacio@cambrils.cat,http://www.cambrils.cat,07/10/2024 07:34:59 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (1.0533584 41.07807)
a,27040699,Mestre Vianya,Mestre Vianya,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça del Doctor Perelló,,12,,,25270,Sant Guim de Freixenet,251924,Segarra,,,368333060,4612776000,1.418673397,41.655862527,,,07/10/2024 07:20:57 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.4186734 41.65586)
a,27043571,Centre Cívic Onyar,Centre Cívic Onyar,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Plana,,13,,,17004,Girona,170792,Gironès,+34-972213603,972213603,486917280,4646792000,2.842096476,41.973013427,cconyar@ajgirona.org,http://www.girona.cat/ccivics,07/10/2024 07:34:06 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8420966 41.973015)
a,27041332,Centre Civic Imma Clopes,Centre Civic Imma Clopes,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Mar,,13,,,17493,Pedret i Marzà,171292,Alt Empordà,+34-972530550,972530550,505664200,4684208000,3.068728338,42.310086555,ajuntament@pedret-marza.cat,http://www.pedret-marza.cat,07/10/2024 07:32:39 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0687284 42.310085)
a,27043486,"Centre Cívic ""la Saleta""","Centre Cívic ""la Saleta""","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Creu,,13,,,25135,Albesa,250083,Noguera,+34-973186553,973186553,305260300,4624883000,0.657722994,41.751908962,,,07/10/2024 07:26:41 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.657723 41.751907)
a,27045351,Local Social de la Guàrdia d'Ares,Local Social de la Guàrdia d'Ares,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer Major,,13,,,25795,"Valls d'Aguilar, les",259062,Alt Urgell,+34-973387086,973387086,0,0,0.000000000,0.000000000,ajuntament@vallsaguilar.ddl.net,http://vallsaguilar.ddl.net,07/10/2024 07:35:57 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27044855,Local Social de Berén,Local Social de Berén,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer Únic,,13,,,25795,"Valls d'Aguilar, les",259062,Alt Urgell,+34-973387086,973387086,0,0,0.000000000,0.000000000,ajuntament@vallsaguilar.ddl.net,http://vallsaguilar.ddl.net,07/10/2024 07:35:57 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27043592,Centre Cívic Can Deu,Centre Cívic Can Deu,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de la Concòrdia,,13,,,8014,Barcelona,80193,Barcelonès,,,0,0,-1.488743884,0.000000000,,,07/10/2024 07:26:15 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (-1.4887439 0.0000000000000127)
a,27042999,Centre Cívic EL ROURE,Centre Cívic EL ROURE,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Sitges,,14,,,8859,Begues,80207,Baix Llobregat,+34-936390538,936390538,409471800,4575968000,1.918177194,41.330110908,info@centrecivicelroure.cat,http://www.centrecivicelroure.cat,07/10/2024 07:34:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9181772 41.330112)
a,27042936,Selves i Carner,Selves i Carner,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Bernat Oller,,14,,,8240,Manresa,81136,Bages,+34-938727477,938727477,401798940,4620154500,1.819289681,41.727134404,,http://www.ajmanresa.cat,07/10/2024 07:35:53 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8192897 41.727135)
a,27042152,Joan Amades,Joan Amades,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Blai,,14,,,8241,Manresa,81136,Bages,+34-938743000,938743000,403424800,4619657000,1.838914813,41.722853477,jamades@ajmanresa.org,,07/10/2024 07:35:53 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8389149 41.722855)
a,27043262,Societat de Socors Mutus la Fraternitat,Societat de Socors Mutus la Fraternitat,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Carles Camps,,14,,,17732,Sant Llorenç de la Muga,171714,Alt Empordà,+34-972569140,972569140,482684440,4685342500,2.789862873,42.320132113,societatlafraternitat@gmail.com,http://www.societatlafraternitat.cat,07/10/2024 07:31:34 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.7898629 42.320133)
a,27040673,Museu d'Arts i Oficis de Tortellà,Museu d'Arts i Oficis de Tortellà,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Olot,,14,,,17853,Tortellà,172001,Garrotxa,+34-972687080,972687080,469402840,4675794000,2.629187900,42.233729276,ajuntament@tortella.cat,,07/10/2024 07:20:24 AM,Titularitat|Pública   ,POINT (2.6291878 42.23373)
a,27044246,Casal Cívic El Vendrell,Casal Cívic El Vendrell,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del General Prim,,14,,,43700,"Vendrell, el",431634,Baix Penedès,+34-977667088,977667088,377178060,4564590000,1.534662122,41.223380240,oac.vendrell@gencat.net,,07/10/2024 07:36:41 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.5346621 41.22338)
a,27042956,Centre Cívic Sant Llorenç,Centre Cívic Sant Llorenç,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Font de les Canyes,,15,,,8227,Terrassa,82798,Vallès Occidental,+34-937318130,937318130,419217100,4603564500,2.030925285,41.579687190,,,07/10/2024 07:20:35 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0309253 41.57969)
a,27045297,Equipament Socio-Esportiu de la Cogullada,Equipament Socio-Esportiu de la Cogullada,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Joaquim de Sagrera,,15,,,8224,Terrassa,82798,Vallès Occidental,+34-937330254,937330254,416791600,4600808500,2.002215067,41.554617809,,,07/10/2024 07:20:35 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0022151 41.55462)
a,27042278,Centre Civic de Guardiola de Bergueda,Centre Civic de Guardiola de Bergueda,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera A Bagà,,15,,,8694,Guardiola de Berguedà,80996,Berguedà,+34-938227059,938227059,407408750,4676366500,1.877872721,42.233995579,guardiola@diba.cat,,07/10/2024 07:22:22 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8778727 42.233997)
a,27041248,Centre Social de Clariana,Centre Social de Clariana,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Mar,,15,,,8729,Castellet i la Gornal,80581,Alt Penedès,+34-977670326,977670326,384022380,4566833000,1.615869318,41.244589039,castellet@diba.es,http://www.castelletilagornal.net,07/10/2024 07:34:45 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6158693 41.24459)
a,27042043,Centre Cívic Can Mestres,Centre Cívic Can Mestres,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Vista de Montseny,,15,,,8317,Òrrius,81537,Maresme,,,446063030,4600830000,2.353191128,41.557321471,,http://orrius.cat,07/10/2024 07:36:07 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3531911 41.55732)
a,27041209,Centre Civic El Taio,Centre Civic El Taio,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda del Taio,,15,,,8769,Castellví de Rosanes,80667,Baix Llobregat,,,408492120,4589517000,1.904424999,41.452022284,,,07/10/2024 07:22:48 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.904425 41.452023)
a,27043661,Can Pinyons,Can Pinyons,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Martí,,16,,,8629,Torrelles de Llobregat,82896,Baix Llobregat,+34-936890000,936890000,414852880,4579028000,1.982042558,41.358256516,,,07/10/2024 07:23:44 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9820426 41.358257)
a,27042765,Centre cívic de Llavorsí,Centre cívic de Llavorsí,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Farga,,16,,,25595,Llavorsí,251266,Pallars Sobirà,+34-973622008,973622008,352894800,4706674000,1.209731501,42.498451337,ajuntament@llavorsi.ddl.net,http://llavorsi.ddl.net,07/10/2024 07:36:12 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.2097315 42.49845)
a,27044867,Centre Cultural Pij,Centre Cultural Pij,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de l'Avenç,,16,,,43883,Roda de Berà,431310,Tarragonès,+34-977657972,977657972,370720620,4560618000,1.458486907,41.186607783,patronat.cultura@rodadebara.org,,07/10/2024 07:21:13 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.4584869 41.186607)
a,27043914,Casal de la Vila,Casal de la Vila,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Peixateria,,16,,,43515,"Galera, la",430635,Montsià,+34-977718853,977718853,285691500,4506469500,0.464091255,40.681278314,aj.galera@galera.cat,http://www.galera.altanet.org,07/10/2024 07:34:10 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.46409124 40.68128)
a,27044709,Centre Cívic Joan Maragall,Centre Cívic Joan Maragall,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer Major,,17,,,8960,Sant Just Desvern,82212,Baix Llobregat,+34-934700330,934700330,423036780,4581542500,2.079551433,41.381727148,ajuntament@santjust.cat,http://www.santjust.cat,07/10/2024 07:31:53 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.0795515 41.381725)
a,27045422,Centre Civic i Social,Centre Civic i Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Figueres,,17,,,17752,Mollet de Peralada,171061,Alt Empordà,+34-972563314,972563314,500023120,4689603000,3.000280750,42.358695280,ajuntament@molletperalada.cat,,07/10/2024 07:24:27 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0002809 42.358696)
a,27041978,Centre Cívic Fondo,Centre Cívic Fondo,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Wagner,,19,,,8923,Santa Coloma de Gramenet,82457,Barcelonès,+34-934624067,934624067,434856470,4589070500,2.220085694,41.450573808,cuencass@gramenet.diba.es,http://www.grame.net,07/10/2024 07:34:02 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2200856 41.450573)
a,27043186,Centre Cívic la Collada-Els Sis Camins,Centre Cívic la Collada-Els Sis Camins,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Turbina,,19,,,8800,Vilanova i la Geltrú,83073,Garraf,+34-938100240,938100240,390695060,4564625500,1.695879041,41.225639011,ccicollada@vilanova.cat,http://www.vilanova.cat,07/10/2024 07:29:16 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.695879 41.22564)
a,27042263,Local Social de Can Volart,Local Social de Can Volart,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Can Volart,,19,,,8445,Cànoves i Samalús,80425,Vallès Oriental,+34-938434010,938434010,447224900,4616405500,2.365749913,41.697682884,canovesisamalus@diba.cat,,07/10/2024 07:25:37 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.3657498 41.69768)
a,27044774,Centre Civíc Santa Pau,Centre Civíc Santa Pau,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Pont,,19,,,17811,Santa Pau,171848,Garrotxa,+34-972680549,972680549,464486840,4665848000,2.570218795,42.143946372,ajuntament@santapau.cat,http://www.santapau.cat,07/10/2024 07:32:13 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.5702188 42.143948)
a,27042313,Centre Cívic Raval,Centre Cívic Raval,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Monturiol,,20,,,8923,Santa Coloma de Gramenet,82457,Barcelonès,+34-934624068,934624068,434159250,4588248000,2.211828821,41.443108919,cuencass@gramenet.diba.es,http://www.grame.net,07/10/2024 07:34:01 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2118287 41.443108)
a,27044238,Centre Civic la Florida,Centre Civic la Florida,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda Set,,20,,,8130,Santa Perpètua de Mogoda,82606,Vallès Occidental,+34-935740830,935740830,432499940,4596702000,2.191020871,41.519112797,florida@staperpetua.cat,,07/10/2024 07:23:50 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.191021 41.51911)
a,27043075,Centre Cívic Ca N'Amiguet,Centre Cívic Ca N'Amiguet,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Veïnat de Sant Oleguer,,20,,,8210,Barberà del Vallès,82520,Vallès Occidental,+34-937192202,937192202,426859060,4597325000,2.123347266,41.524228371,barbera@bdv.cat,http://www.bdv.cat,07/10/2024 07:35:37 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1233473 41.524227)
a,27045691,Centre Cívic i Social de Breda,Centre Cívic i Social de Breda,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de la Verge de Montserrat,,20,,,17400,Breda,170274,Selva,+34-972870012,972870012,463642900,4622023500,2.562711378,41.749202856,ajuntament@breda.cat,http://www.breda.cat,07/10/2024 07:35:18 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.5627115 41.749203)
a,27043399,Centre Cívic i Cultural la Pineda,Centre Cívic i Cultural la Pineda,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Alfredo Kraus,,20,,,43481,Vila-seca,431711,Tarragonès,+34-977373028,977373028,346975250,4549328000,1.178291382,41.080821961,ccivic.pineda@vila-seca.cat,http://www.vila-seca.cat,07/10/2024 07:29:03 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.1782914 41.080822)
a,27043755,Centre Parroquial,Centre Parroquial,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Tortosa,,20,,,43592,Xerta,430521,Baix Ebre,+34-977473103,977473103,288540100,4531391500,0.489327285,40.906309659,,,07/10/2024 07:23:36 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (0.48932728 40.90631)
a,27042476,Centre Cívic la Fàbrica,Centre Cívic la Fàbrica,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Domènec Carles,,21,,,8348,Cabrils,80305,Maresme,+34-937509221,937509221,447206000,4597400000,2.367198004,41.526504298,festes@cabrils.cat,http://www.cabrils.cat,07/10/2024 07:35:15 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.367198 41.526505)
a,27043543,Local Social Vall-Garriga,Local Social Vall-Garriga,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Empordà,,21,,,17475,Sant Miquel de Fluvià,171753,Alt Empordà,+34-972568070,972568070,499287750,4669306000,2.991375986,42.175895168,ajuntament@santmiquelfluvia.cat,http://santmiquelfluvia.cat,07/10/2024 07:35:59 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.991376 42.175896)
a,27043357,Local Social de Bellpui,Local Social de Bellpui,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer Únic,,21,,,25795,"Valls d'Aguilar, les",259062,Alt Urgell,+34-973387086,973387086,0,0,0.000000000,0.000000000,ajuntament@vallsaguilar.ddl.net,http://vallsaguilar.ddl.net,07/10/2024 07:35:57 AM,Gestio|Pública   |Titularitat|Pública   ,
